Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
8/28/2013,28,August,2013,33,Young Adults (25-34),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,454,338,792
7/19/2014,19,July,2014,31,Young Adults (25-34),F,France,Seine et Marne,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,141,117,258
1/10/2013,10,January,2013,31,Young Adults (25-34),F,France,Essonne,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,550,1083,1633
10/1/2015,1,October,2015,26,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,155,487,642
4/19/2014,19,April,2014,54,Adults (35-64),M,France,Hauts de Seine,Clothing,Gloves,"Half-Finger Gloves, L",12,9,24,160,108,268
4/25/2014,25,April,2014,34,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,234,295,529
10/11/2012,11,October,2012,44,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 42",2,295,540,479,590,1069
9/19/2013,19,September,2013,44,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,120,344,464
12/23/2013,23,December,2013,29,Young Adults (25-34),F,France,Essonne,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,550,1083,1633
12/13/2015,13,December,2015,71,Seniors (64+),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,66,52,118
6/29/2014,29,June,2014,27,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
6/22/2014,22,June,2014,33,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,490,299,789
10/24/2015,24,October,2015,28,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,HL Road Tire,22,12,33,302,264,566
1/7/2014,7,January,2014,46,Adults (35-64),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,854,1482,2336
11/21/2013,21,November,2013,19,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,48,50,98
6/2/2014,2,June,2014,48,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",12,13,35,260,156,416
7/24/2014,24,July,2014,53,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,1,8,21,13,8,21
10/5/2015,5,October,2015,33,Young Adults (25-34),M,Australia,Queensland,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",2,1482,2384,1041,2964,4005
9/23/2015,23,September,2015,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,LL Road Tire,13,8,21,134,104,238
4/28/2014,28,April,2014,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",26,13,35,454,338,792
12/23/2011,23,December,2011,23,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,1083,1701,1140,3249,4389
4/23/2016,23,April,2016,32,Young Adults (25-34),F,France,Pas de Calais,Accessories,Tires and Tubes,Road Tire Tube,24,1,4,58,24,82
11/14/2015,14,November,2015,39,Adults (35-64),F,United Kingdom,England,Clothing,Gloves,"Half-Finger Gloves, M",23,9,24,323,207,530
3/3/2013,3,March,2013,27,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
4/22/2014,22,April,2014,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
1/10/2016,10,January,2016,41,Adults (35-64),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",8,26,70,341,208,549
2/1/2014,1,February,2014,36,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,448,1555,2003
4/9/2014,9,April,2014,25,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
9/12/2012,12,September,2012,22,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 44",2,487,783,263,974,1237
7/27/2012,27,July,2012,23,Youth (<25),F,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2528,4342,6870
8/26/2015,26,August,2015,48,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,34,24,58
5/24/2016,24,May,2016,26,Young Adults (25-34),M,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,592,1482,2074
9/22/2013,22,September,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,5,4,9
8/31/2015,31,August,2015,40,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,13,11,30,243,143,386
7/22/2014,22,July,2014,49,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,48,36,84
2/7/2012,7,February,2012,30,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,498,840,1338
9/23/2015,23,September,2015,30,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,21,12,33
2/13/2014,13,February,2014,31,Young Adults (25-34),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,944,1912,2856
9/6/2015,6,September,2015,41,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,12,8,22,165,96,261
6/9/2014,9,June,2014,41,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
7/9/2014,9,July,2014,24,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,20,14,34
1/10/2015,10,January,2015,40,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,312,1083,1395
1/13/2014,13,January,2014,41,Adults (35-64),M,United Kingdom,England,Accessories,Fenders,Fender Set - Mountain,24,8,22,315,192,507
12/25/2015,25,December,2015,31,Young Adults (25-34),M,Australia,Queensland,Clothing,Shorts,"Women's Mountain Shorts, S",15,26,70,492,390,882
9/13/2015,13,September,2015,34,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,15,8,21,129,120,249
5/23/2014,23,May,2014,43,Adults (35-64),F,France,Seine Saint Denis,Accessories,Cleaners,Bike Wash - Dissolver,21,3,8,75,63,138
6/6/2016,6,June,2016,35,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,70,50,120
2/19/2016,19,February,2016,30,Young Adults (25-34),F,United States,Washington,Clothing,Caps,AWC Logo Cap,24,7,9,0,168,168
12/19/2013,19,December,2013,39,Adults (35-64),F,United States,California,Accessories,Fenders,Fender Set - Mountain,10,8,22,136,80,216
3/20/2014,20,March,2014,32,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,51,52,103
12/21/2013,21,December,2013,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,191,344,535
12/28/2015,28,December,2015,17,Youth (<25),F,Australia,Victoria,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",17,38,50,26,646,672
6/3/2014,3,June,2014,39,Adults (35-64),F,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",15,42,54,10,630,640
5/1/2013,1,May,2013,28,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
11/17/2013,17,November,2013,38,Adults (35-64),F,Germany,Hamburg,Accessories,Tires and Tubes,HL Road Tire,13,12,33,243,156,399
10/30/2013,30,October,2013,68,Seniors (64+),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,20,21,41
5/31/2013,31,May,2013,29,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
12/7/2015,7,December,2015,43,Adults (35-64),F,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",5,9,24,73,45,118
2/2/2016,2,February,2016,56,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,14,22,36
12/26/2013,26,December,2013,35,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
8/4/2015,4,August,2015,26,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,951,1252,2203
6/4/2016,4,June,2016,34,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
6/4/2016,4,June,2016,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,484,1519,2003
7/24/2014,24,July,2014,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,42,44,86
5/9/2014,9,May,2014,38,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,91,96,187
5/4/2014,4,May,2014,52,Adults (35-64),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,4,3,7
9/19/2015,19,September,2015,36,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,18,8,22,244,144,388
10/8/2013,8,October,2013,40,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,46,44,90
11/24/2015,24,November,2015,38,Adults (35-64),F,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,59,39,98
5/22/2015,22,May,2015,31,Young Adults (25-34),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1134,2532,3666
3/20/2014,20,March,2014,24,Youth (<25),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,44,40,84
10/18/2013,18,October,2013,22,Youth (<25),M,Germany,Saarland,Accessories,Fenders,Fender Set - Mountain,30,8,22,301,240,541
12/23/2013,23,December,2013,36,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44
12/11/2013,11,December,2013,44,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
1/12/2016,12,January,2016,29,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,362,713,1075
9/17/2015,17,September,2015,22,Youth (<25),M,Germany,Saarland,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,298,247,545
11/17/2013,17,November,2013,32,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
1/7/2014,7,January,2014,47,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,124,487,611
1/6/2016,6,January,2016,49,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,HL Road Tire,12,12,33,236,144,380
8/19/2013,19,August,2013,44,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,30,32,62
4/24/2016,24,April,2016,41,Adults (35-64),F,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,164,130,294
2/2/2016,2,February,2016,75,Seniors (64+),M,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,21,24,45
9/9/2013,9,September,2013,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,334,420,754
11/24/2013,24,November,2013,54,Adults (35-64),M,France,Seine Saint Denis,Accessories,Fenders,Fender Set - Mountain,15,8,22,151,120,271
10/2/2013,2,October,2013,34,Young Adults (25-34),F,Australia,Queensland,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,126,105,231
6/30/2016,30,June,2016,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
4/15/2016,15,April,2016,60,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,12,16,28
6/14/2014,14,June,2014,40,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,266,461,727
9/1/2013,1,September,2013,51,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",7,38,50,35,266,301
3/5/2014,5,March,2014,49,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
6/20/2016,20,June,2016,42,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",1,1912,3400,774,1912,2686
5/20/2014,20,May,2014,45,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
9/26/2015,26,September,2015,37,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1371,2171,3542
8/25/2013,25,August,2013,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
6/20/2016,20,June,2016,20,Youth (<25),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,205,755,960
8/4/2015,4,August,2015,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,497,1555,2052
10/12/2013,12,October,2013,17,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,23,2,5,64,46,110
2/11/2014,11,February,2014,25,Young Adults (25-34),F,France,Moselle,Accessories,Tires and Tubes,LL Mountain Tire,18,9,25,234,162,396
12/11/2013,11,December,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
4/1/2016,1,April,2016,28,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,109,72,181
10/24/2013,24,October,2013,35,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,HL Mountain Tire,20,13,35,286,260,546
6/7/2016,7,June,2016,32,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,13,14,27
2/17/2016,17,February,2016,28,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,HL Road Tire,5,12,33,69,60,129
2/18/2016,18,February,2016,40,Adults (35-64),M,Germany,Saarland,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,298,247,545
1/6/2016,6,January,2016,25,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,13,18,31
7/28/2013,28,July,2013,20,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
11/29/2015,29,November,2015,40,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,12,11,30,224,132,356
6/29/2016,29,June,2016,51,Adults (35-64),F,Germany,Saarland,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,267,221,488
3/3/2014,3,March,2014,40,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,14,12,26
3/31/2014,31,March,2014,40,Adults (35-64),M,France,Moselle,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,41,34,75
7/22/2014,22,July,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",29,13,35,597,377,974
8/6/2015,6,August,2015,32,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,85,52,137
6/11/2016,11,June,2016,29,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,21,13,34
1/6/2014,6,January,2014,45,Adults (35-64),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,30,21,55,987,630,1617
7/2/2015,2,July,2015,22,Youth (<25),M,Australia,Victoria,Clothing,Caps,AWC Logo Cap,4,7,9,0,28,28
11/16/2013,16,November,2013,59,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Road Tire Tube,29,1,4,63,29,92
5/12/2014,12,May,2014,39,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,85,52,137
10/24/2015,24,October,2015,37,Adults (35-64),M,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, S",28,9,24,312,252,564
4/28/2011,28,April,2011,24,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
12/29/2015,29,December,2015,53,Adults (35-64),M,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",14,26,70,606,364,970
7/2/2014,2,July,2014,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
4/8/2014,8,April,2014,22,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
8/4/2015,4,August,2015,26,Young Adults (25-34),F,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,88,78,166
4/4/2012,4,April,2012,29,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1489,2504,3993
5/28/2016,28,May,2016,48,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101
4/22/2016,22,April,2016,49,Adults (35-64),F,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,1470,2964,4434
1/11/2014,11,January,2014,30,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,12,10,22
10/6/2015,6,October,2015,40,Adults (35-64),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,18,16,34
7/20/2015,20,July,2015,49,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,6,2,5,17,12,29
7/21/2014,21,July,2014,23,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,87,92,179
8/31/2015,31,August,2015,21,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,15,10,25
4/21/2016,21,April,2016,48,Adults (35-64),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",3,1482,2384,2563,4446,7009
11/2/2015,2,November,2015,27,Young Adults (25-34),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",28,38,50,280,1064,1344
11/18/2015,18,November,2015,43,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,47,24,71
7/18/2014,18,July,2014,53,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
6/12/2014,12,June,2014,,,F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,39,34,73
4/14/2014,14,April,2014,36,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,23,1,4,68,23,91
6/21/2016,21,June,2016,44,Adults (35-64),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336
5/3/2014,3,May,2014,52,Adults (35-64),F,United States,California,Clothing,Caps,AWC Logo Cap,16,7,9,29,112,141
2/21/2014,21,February,2014,37,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,9,6,15
4/1/2012,1,April,2012,19,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,165,688,853
10/1/2015,1,October,2015,32,Young Adults (25-34),M,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,337,299,636
5/5/2016,5,May,2016,40,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,256,156,412
3/17/2014,17,March,2014,40,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,411,247,658
1/18/2016,18,January,2016,50,Adults (35-64),F,United States,California,Clothing,Gloves,"Half-Finger Gloves, M",18,9,24,261,162,423
5/9/2015,9,May,2015,33,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,488,2166,2654
